damagearea,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind
0.001775498125863089,11.6,3.9,19.1,0.0,5.0,1.6
0.00019727756954034323,10.6,4.1,17.9,0.0,7.4,1.4
0.001775498125863089,12.6,3.5,21.1,0.0,6.6,2.3
0.0007891102781613729,13.4,2.9,21.9,0.0,4.6,1.8
0.0,14.4,8.8,21.8,0.0,5.1,2.0
0.0007891102781613729,14.6,6.7,23.4,0.0,3.2,1.3
0.0037482738212665213,14.0,7.1,22.3,0.0,5.7,2.0
0.0,16.5,4.9,25.5,0.0,4.5,1.6
0.002170053264943775,15.4,5.1,24.6,0.0,7.1,2.1
0.001775498125863089,16.1,5.3,24.9,0.0,4.7,1.4
0.011442099033339906,16.1,5.3,24.9,0.0,4.7,1.4
0.0,20.4,15.9,27.0,0.0,4.3,2.2
0.0003945551390806864,17.9,9.4,27.0,0.0,2.7,1.1
0.00019727756954034323,19.2,10.8,26.4,0.0,3.2,1.1
0.001775498125863089,18.7,12.7,25.5,1.4,3.0,1.1
0.00019727756954034323,25.0,18.6,32.0,0.0,3.1,1.2
0.0005918327086210297,26.1,18.7,34.1,0.0,3.2,1.4
0.0,26.1,18.7,34.1,0.0,3.2,1.4
0.001775498125863089,26.3,17.8,34.0,0.0,2.4,1.0
0.00019727756954034323,24.1,20.4,29.6,4.4,5.5,1.9
0.0,23.4,19.6,29.5,0.0,4.1,1.9
0.00019727756954034323,22.6,17.3,29.2,0.0,3.7,1.1
0.0,22.6,17.3,29.2,0.0,3.7,1.1
0.000986387847701716,24.2,18.5,31.9,0.0,4.7,1.7
0.0011836654172420595,26.8,19.1,35.0,0.0,2.7,1.1
0.0,25.5,20.8,30.2,0.0,3.5,1.4
0.0,25.5,20.8,30.2,0.0,3.5,1.4
0.0,14.3,7.9,22.0,0.0,2.8,0.9
0.0,11.0,6.2,19.0,0.0,2.6,0.8
0.007693825212073386,14.0,7.1,21.0,0.0,3.5,1.1
0.001775498125863089,12.9,7.8,19.8,0.0,3.6,1.3
0.0003945551390806864,9.5,2.2,16.4,0.0,3.7,1.2
0.001775498125863089,8.3,1.0,16.5,0.0,2.3,0.8
0.0005918327086210297,9.2,1.3,18.9,0.0,1.8,0.8
0.000986387847701716,10.0,1.3,18.1,0.0,4.0,1.3
0.0007891102781613729,10.0,1.3,18.1,0.0,4.0,1.3
0.0003945551390806864,4.9,-0.4,10.7,0.0,5.1,1.9
0.0,7.9,2.7,13.3,0.0,7.0,2.9
0.0003945551390806864,7.9,2.7,13.3,0.0,7.0,2.9
0.0007891102781613729,-1.3,-7.7,5.6,0.0,2.6,0.9
0.0,0.3,-3.3,5.4,0.0,2.8,0.9
0.002761885973564805,-2.4,-8.0,4.1,0.0,3.9,0.9
0.0007891102781613729,-1.5,-7.8,6.0,0.0,2.9,0.9
0.0,2.9,-0.5,9.5,0.0,4.9,1.1
0.0029591635431051484,2.2,-1.8,8.2,0.0,4.4,1.1
0.00019727756954034323,0.1,-4.3,5.7,0.0,5.3,1.4
0.0011836654172420595,1.0,-6.4,5.8,0.0,2.3,0.9
0.0003945551390806864,4.6,-1.0,9.8,0.0,2.2,0.8
0.0003945551390806864,1.9,-2.2,7.7,0.0,4.7,1.6
0.000986387847701716,-1.2,-8.7,5.9,1.7,3.7,1.5
0.0037482738212665213,-1.2,-8.7,5.9,1.7,3.7,1.5
0.0015782205563227457,-6.5,-9.5,-2.0,0.0,3.3,1.8
0.0,-1.3,-6.3,3.7,0.0,4.8,1.8
0.0003945551390806864,-1.3,-6.3,3.7,0.0,4.8,1.8
0.0,-0.9,-7.0,3.9,0.0,5.3,1.6
0.0,3.2,-1.9,10.5,0.0,4.5,1.2
0.0003945551390806864,3.2,-5.1,13.3,0.0,3.4,0.9
0.0037482738212665213,4.7,-4.0,14.7,0.0,3.2,0.9
0.000986387847701716,4.4,-4.9,13.9,0.0,2.0,0.6
0.0,5.3,-0.8,11.1,0.0,3.0,1.0
0.0,7.0,-0.7,13.7,0.0,2.9,1.1
0.0011836654172420595,1.3,-1.7,5.4,0.0,6.3,2.6
0.0003945551390806864,2.5,-2.8,8.2,0.0,3.7,1.8
0.0,1.8,-3.0,8.6,0.0,4.2,1.8
0.0037482738212665213,2.6,-5.7,10.8,0.0,1.9,0.7
0.0025646084040244622,3.9,-3.0,13.0,0.0,3.2,1.0
0.00019727756954034323,3.9,-3.0,13.0,0.0,3.2,1.0
0.002761885973564805,5.7,-0.6,12.5,0.0,2.9,0.8
0.0015782205563227457,7.5,-1.0,17.4,0.0,2.3,0.7
0.001775498125863089,9.9,0.9,17.6,0.0,1.9,0.8
0.0,7.6,-2.0,15.3,0.0,2.4,0.7
0.0,9.5,-0.4,17.1,0.0,2.5,0.7
0.0003945551390806864,6.5,-1.0,14.1,0.0,6.3,2.2
0.0003945551390806864,3.9,-2.9,8.9,0.0,6.4,3.0
0.0005918327086210297,4.9,-1.7,10.7,0.0,5.3,2.3
0.001775498125863089,2.9,-0.9,10.5,0.0,8.9,3.1
0.0005918327086210297,4.5,1.0,9.4,0.0,9.7,4.1
0.017557703689090546,4.9,1.0,11.2,0.0,7.4,2.7
0.015584927993687115,4.9,1.0,11.2,0.0,7.4,2.7
0.0011836654172420595,3.3,-2.4,9.5,0.0,5.2,2.1
0.0013809429867824026,4.3,-1.7,11.1,0.0,5.3,1.8
0.002761885973564805,4.0,1.8,8.9,0.1,3.0,1.0
0.0003945551390806864,6.5,-3.5,15.7,0.0,5.2,1.5
0.0,8.4,2.9,13.5,0.0,9.9,4.3
0.0029591635431051484,8.4,2.9,13.5,0.0,9.9,4.3
0.00019727756954034323,7.3,-1.3,14.6,0.0,6.4,2.6
0.0031564411126454917,11.6,2.6,19.4,0.0,3.5,1.1
0.001775498125863089,11.7,0.3,21.7,0.0,3.5,1.3
0.0,11.6,2.6,19.4,0.0,3.5,1.1
0.0019727756954034323,12.2,5.8,19.7,0.0,4.4,1.7
0.0005918327086210297,12.5,7.2,19.4,0.0,4.0,2.0
0.000986387847701716,6.0,2.3,8.9,0.9,7.3,3.3
0.0003945551390806864,6.7,-1.7,14.9,0.0,1.7,0.6
0.0003945551390806864,13.3,9.0,17.5,0.0,5.8,2.2
0.0003945551390806864,8.4,4.3,13.8,0.0,5.2,2.3
0.009666600907476819,7.9,2.7,13.3,0.0,7.0,2.9
0.027421582166107704,8.4,4.3,13.8,0.0,5.2,2.3
0.0003945551390806864,7.9,2.7,13.3,0.0,7.0,2.9
0.001775498125863089,7.9,2.7,13.3,0.0,7.0,2.9
0.0007891102781613729,8.4,4.3,13.8,0.0,5.2,2.3
0.0033537186821858346,5.4,-1.3,11.0,0.0,4.2,1.4
0.05898599329256263,6.1,-0.7,13.5,0.0,3.8,1.1
0.004931939238508582,8.4,1.0,19.0,0.0,3.0,0.7
0.000986387847701716,8.4,1.0,19.0,0.0,3.0,0.7
0.000986387847701716,9.2,3.0,17.9,0.0,3.4,0.6
0.0011836654172420595,8.7,3.6,15.9,0.0,4.2,0.9
0.0,11.5,5.4,17.9,0.0,3.0,0.9
0.0,13.0,5.7,19.4,0.0,2.5,0.8
0.0,1.0,-6.4,5.8,0.0,2.3,0.9
0.0,1.0,-6.4,5.8,0.0,2.3,0.9
0.0,5.5,2.4,9.5,0.0,2.3,1.0
0.0,2.4,-1.4,6.8,0.0,5.2,1.8
0.002761885973564805,-4.5,-8.9,0.0,0.0,5.4,1.9
0.000986387847701716,3.6,-3.0,9.2,0.0,4.3,1.4
0.0007891102781613729,2.4,-0.7,7.0,0.0,5.6,1.9
0.0,2.4,-0.7,7.0,0.0,5.6,1.9
0.0003945551390806864,4.7,-0.1,9.1,0.0,3.5,1.2
0.000986387847701716,5.3,-0.4,12.4,0.0,3.2,0.9
0.001775498125863089,4.2,-2.6,11.6,0.0,2.9,0.9
0.05898599329256263,-6.7,-10.2,-2.6,0.0,5.2,2.8
0.002761885973564805,-9.0,-14.7,-4.1,0.0,4.0,2.1
0.0,-8.4,-11.7,-4.0,0.0,5.9,2.9
0.0005918327086210297,-10.3,-16.4,-5.3,0.0,4.3,2.2
0.0037482738212665213,-0.3,-6.5,5.9,0.0,5.9,2.7
0.000986387847701716,-6.5,-10.6,-0.6,0.0,6.8,3.0
0.0,-2.1,-8.5,4.5,0.1,5.6,1.7
0.000986387847701716,-2.1,-8.5,4.5,0.1,5.6,1.7
0.009666600907476819,-2.4,-9.4,5.5,0.0,5.5,2.1
0.005721049516669954,-2.2,-5.9,2.4,0.0,5.2,2.5
0.000986387847701716,-2.8,-7.7,2.5,0.0,4.4,2.3
0.0,0.7,-4.2,7.4,0.0,3.9,1.1
0.01163937660288025,1.6,-2.5,8.8,0.0,4.2,1.5
0.001775498125863089,-0.9,-8.8,8.8,0.0,4.5,1.0
0.0013809429867824026,-0.9,-8.8,8.8,0.0,4.5,1.0
0.0015782205563227457,-0.9,-8.8,8.8,0.0,4.5,1.0
0.000986387847701716,6.4,0.4,12.8,0.0,4.3,1.5
0.001775498125863089,6.2,1.3,13.4,0.0,4.0,1.4
0.0003945551390806864,7.0,0.1,16.7,0.0,3.8,1.2
0.0,6.9,-1.5,16.2,0.0,3.2,1.0
0.0029591635431051484,12.3,2.3,19.4,0.0,5.3,1.8
0.0029591635431051484,8.9,-1.8,15.4,0.0,6.1,2.3
0.0013809429867824026,12.3,2.3,19.4,0.0,5.3,1.8
0.0029591635431051484,14.5,6.7,23.1,0.0,4.5,1.4
0.001775498125863089,5.6,-2.1,14.0,0.0,3.8,1.4
0.0015782205563227457,7.2,3.7,14.9,0.0,4.7,1.8
0.0029591635431051484,9.9,4.5,19.0,0.0,5.4,1.9
0.009666600907476819,10.8,2.1,20.1,0.0,4.4,1.3
0.0011836654172420595,13.3,4.0,21.8,0.0,4.7,1.6
0.0003945551390806864,10.3,1.9,18.8,0.0,5.2,1.9
0.0,15.7,10.1,22.5,0.0,4.1,1.4
0.000986387847701716,14.9,8.9,21.6,0.0,3.9,1.8
0.009666600907476819,14.9,8.9,21.6,0.0,3.9,1.8
0.02939435786151114,13.8,6.3,23.8,0.0,5.7,1.9
0.001775498125863089,14.9,8.9,21.6,0.0,3.9,1.8
0.0,13.5,7.1,21.3,0.0,4.7,1.7
0.009666600907476819,14.1,7.1,22.3,0.0,4.0,1.7
0.0015782205563227457,17.2,12.0,25.0,0.0,4.9,1.5
0.009666600907476819,18.0,12.1,24.5,0.0,4.3,1.8
0.0003945551390806864,5.0,1.6,9.8,0.3,7.2,4.2
0.009666600907476819,12.2,0.5,21.8,5.1,10.1,4.5
0.001775498125863089,12.8,4.5,21.6,0.0,9.1,3.1
0.009666600907476819,12.5,2.9,19.0,0.0,4.1,1.8
0.001775498125863089,12.4,4.3,21.1,0.0,4.8,1.7
0.002761885973564805,17.9,8.1,28.5,0.0,4.0,1.2
0.01163937660288025,18.4,9.2,28.8,0.0,4.4,1.5
0.0,18.4,9.2,28.8,0.0,4.4,1.5
0.019530479384493978,17.2,8.7,27.3,0.0,4.8,1.3
0.002761885973564805,15.2,7.2,24.0,0.0,3.9,1.2
0.000986387847701716,4.4,-2.3,14.6,0.0,2.5,0.6
0.00019727756954034323,2.4,-4.5,12.2,0.0,2.4,0.7
0.0003945551390806864,-6.3,-12.6,-0.4,0.0,2.3,0.7
0.0011836654172420595,-6.3,-12.6,-0.4,0.0,2.3,0.7
0.0003945551390806864,-7.3,-13.6,-1.6,0.0,4.4,1.6
0.0,-7.3,-13.6,-1.6,0.0,4.4,1.6
0.0003945551390806864,-7.7,-12.7,-1.5,0.0,3.9,1.1
0.0007891102781613729,-6.7,-11.5,-2.3,0.0,5.0,1.8
0.0,-7.4,-14.6,-2.3,5.3,3.1,1.1
0.00019727756954034323,-10.1,-18.2,-3.4,0.8,6.0,1.6
0.0003945551390806864,,,,,,
0.0003945551390806864,,,,,,
0.0003945551390806864,,,,,,
0.001775498125863089,,,,,,
0.0003945551390806864,,,,,,
0.0003945551390806864,23.3,14.9,31.9,0.0,3.9,1.5
0.0013809429867824026,23.5,17.1,29.5,0.1,5.7,2.4
0.000986387847701716,30.9,25.3,35.9,0.0,5.2,2.2
0.0,31.6,26.6,36.3,0.0,4.0,1.9
0.00019727756954034323,3.9,-3.5,14.4,0.0,2.8,0.8
0.00019727756954034323,5.0,-2.8,14.6,0.0,1.9,0.6
0.000986387847701716,4.4,-2.3,14.6,0.0,2.5,0.6
0.00019727756954034323,2.4,-4.5,12.2,0.0,2.4,0.7
0.000986387847701716,7.8,1.4,13.7,0.1,1.8,0.6
0.0013809429867824026,2.2,-4.3,8.5,0.5,6.1,3.3
0.0,-0.4,-4.4,6.4,0.0,4.4,2.1
0.0003945551390806864,-0.4,-4.4,6.4,0.0,4.4,2.1
0.012823042020122312,1.9,-1.4,6.4,0.0,4.3,2.5
0.0,32.0,27.8,38.1,0.0,4.0,1.5
0.00019727756954034323,29.5,25.6,35.2,0.5,4.3,1.3
0.004340106529887551,30.3,25.8,35.6,2.8,4.7,2.3
0.005721049516669954,32.4,28.6,39.2,0.0,4.7,2.1
0.0,30.0,24.7,35.9,0.0,6.3,3.7
0.0037482738212665213,25.7,19.2,32.4,0.0,4.5,2.8
0.009666600907476819,25.8,21.5,32.1,0.0,5.6,2.5
0.0,28.3,24.3,32.8,0.0,3.8,2.3
0.0005918327086210297,19.8,13.2,26.8,0.0,2.4,1.1
0.0003945551390806864,3.4,-2.2,8.6,0.0,2.2,0.8
0.0003945551390806864,4.8,-5.0,15.8,0.0,4.0,1.6
0.000986387847701716,8.1,-1.3,15.6,0.0,4.3,1.6
0.0007891102781613729,6.4,-2.9,16.2,0.0,3.0,0.9
0.02939435786151114,4.8,-5.0,15.8,0.0,4.0,1.6
0.001775498125863089,8.8,3.5,14.6,0.0,8.4,3.4
0.000986387847701716,8.8,3.5,14.6,0.0,8.4,3.4
0.001775498125863089,7.6,0.1,15.3,0.0,4.1,1.8
0.0029591635431051484,7.6,0.1,15.3,0.0,4.1,1.8
0.001775498125863089,6.2,-0.5,15.5,0.0,5.0,2.3
0.0007891102781613729,6.2,-1.6,11.9,0.0,3.6,0.8
0.0,5.7,2.2,10.8,0.0,5.4,2.5
0.009666600907476819,6.9,-1.7,17.5,0.0,3.4,1.1
0.0,8.9,2.8,14.7,0.0,2.7,1.0
0.007693825212073386,10.0,2.3,16.1,0.2,4.6,1.8
0.005721049516669954,7.7,-0.5,14.6,1.1,4.0,1.4
0.0037482738212665213,7.1,0.5,16.8,0.0,4.5,1.5
0.0007891102781613729,14.2,10.1,19.5,0.0,3.7,1.7
0.013612152298283681,12.9,8.3,19.8,0.0,3.4,1.6
0.0037482738212665213,8.9,7.0,12.0,4.7,2.9,1.1
0.0005918327086210297,5.8,3.6,8.9,0.0,8.2,4.2
0.0007891102781613729,8.2,-0.5,17.2,0.0,7.4,2.4
0.001775498125863089,12.0,5.7,20.4,0.0,3.4,1.2
0.0,12.3,2.7,21.3,0.0,2.3,0.7
0.0003945551390806864,12.3,2.7,21.3,0.0,2.3,0.7
0.0,11.8,6.3,18.3,0.0,3.8,1.3
0.0037482738212665213,12.1,3.0,22.6,0.0,6.1,1.9
0.0,15.9,10.3,21.9,30.5,8.8,4.9
0.0,12.8,3.0,21.6,0.0,4.4,1.4
0.0011836654172420595,12.0,4.0,20.7,0.0,4.0,1.6
0.0,13.5,5.5,20.6,0.0,4.6,1.9
0.0,12.6,3.9,19.4,0.0,5.3,2.1
0.05898599329256263,15.3,7.6,24.3,0.0,7.1,2.1
0.019530479384493978,15.2,5.1,24.8,0.0,4.7,1.6
0.0007891102781613729,15.2,5.1,24.8,0.0,4.7,1.6
0.009666600907476819,15.2,5.1,24.8,0.0,4.7,1.6
0.0,17.2,7.6,25.8,0.0,4.3,1.6
0.019530479384493978,17.8,9.0,27.3,0.0,4.9,1.5
0.019530479384493978,15.3,6.6,24.7,0.0,4.9,1.5
0.017557703689090546,9.1,0.0,21.0,0.0,3.8,1.2
0.001775498125863089,8.7,-0.9,19.4,0.0,3.0,1.1
0.01163937660288025,8.7,-0.9,19.4,0.0,3.0,1.1
0.039258236338528305,8.7,-0.9,19.4,0.0,3.0,1.1
0.0003945551390806864,9.1,0.0,21.0,0.0,3.8,1.2
0.00019727756954034323,7.7,4.3,13.5,0.0,4.2,2.2
0.007693825212073386,6.7,0.1,13.8,0.0,5.2,1.9
0.00019727756954034323,7.1,-1.5,16.6,0.0,6.5,1.9
0.019530479384493978,8.9,2.0,15.4,0.0,4.0,1.7
0.009666600907476819,8.3,1.6,17.2,0.0,4.4,1.5
0.0005918327086210297,7.5,2.7,14.6,0.0,5.0,1.8
0.0,7.6,0.6,14.6,0.0,2.6,1.1
0.0,7.6,0.6,14.6,0.0,2.6,1.1
0.001775498125863089,7.2,2.3,12.4,0.0,5.4,1.8
0.014795817715525742,5.8,-1.5,12.2,0.0,3.5,1.4
0.0037482738212665213,4.9,-0.3,10.0,1.8,6.4,2.1
0.005721049516669954,6.7,3.3,12.0,0.0,5.7,2.5
0.0,7.0,2.3,13.2,0.0,3.9,1.7
0.009666600907476819,7.0,2.3,13.2,0.0,3.9,1.7
0.01163937660288025,8.0,0.8,16.7,0.0,4.3,1.7
0.001775498125863089,8.1,-0.2,15.5,0.0,3.4,1.4
0.0,5.9,-1.4,14.0,0.0,3.5,1.0
0.009666600907476819,8.1,-0.2,15.5,0.0,3.4,1.4
0.004931939238508582,8.1,-0.2,15.5,0.0,3.4,1.4
0.003550996251726178,8.7,0.8,17.3,0.0,4.9,1.8
0.0029591635431051484,9.6,-1.5,19.6,0.0,3.4,1.5
0.001775498125863089,9.7,0.8,20.0,0.0,3.6,1.4
0.002761885973564805,10.3,0.0,19.3,0.0,3.5,1.6
0.005721049516669954,8.7,0.8,17.3,0.0,4.9,1.8
0.009666600907476819,19.2,9.2,28.0,0.0,3.6,1.2
0.00019727756954034323,18.9,8.6,26.1,0.0,3.0,1.1
0.019530479384493978,13.3,5.1,21.4,0.0,4.6,2.0
0.0,19.3,13.7,26.4,0.0,3.4,1.5
0.0037482738212665213,17.7,11.0,25.6,16.0,6.8,2.2
0.009666600907476819,17.8,10.2,26.0,0.0,3.8,1.4
0.0037482738212665213,20.2,10.3,30.1,0.0,4.6,1.5
0.05898599329256263,20.2,10.3,30.1,0.0,4.6,1.5
0.003550996251726178,21.1,12.0,31.9,0.0,5.1,1.4
0.0,19.0,12.7,27.5,0.0,4.8,1.8
0.0037482738212665213,9.0,5.1,14.7,1.0,6.5,1.9
0.00019727756954034323,6.9,-1.9,16.2,0.0,4.9,1.3
0.005721049516669954,10.0,2.1,19.1,0.0,4.9,1.6
0.0037482738212665213,10.3,0.1,20.4,0.0,4.9,1.5
0.049122114815545466,10.0,2.1,19.1,0.0,4.9,1.6
0.005721049516669954,10.8,1.1,21.3,0.0,5.8,1.8
0.01163937660288025,12.6,2.0,22.7,0.0,4.4,1.4
0.017557703689090546,12.6,2.0,22.7,0.0,4.4,1.4
0.001775498125863089,12.9,3.3,22.5,0.0,4.5,1.6
0.0,12.9,3.3,22.5,0.0,4.5,1.6
0.009666600907476819,12.6,2.0,22.7,0.0,4.4,1.4
0.002761885973564805,10.1,-0.3,20.3,0.0,4.9,1.3
0.001775498125863089,12.3,10.2,14.7,33.8,5.4,2.0
0.0037482738212665213,14.6,7.4,22.3,0.0,4.8,2.1
0.0007891102781613729,14.6,6.1,22.3,0.0,3.8,1.7
0.001775498125863089,15.7,7.1,24.3,0.0,4.5,1.8
0.0003945551390806864,14.6,7.4,22.3,0.0,4.8,2.1
0.019530479384493978,12.4,7.2,17.2,0.0,5.8,3.3
0.0003945551390806864,10.9,6.0,18.3,0.0,8.3,3.6
0.0029591635431051484,12.4,7.2,17.2,0.0,5.8,3.3
0.049122114815545466,12.4,7.2,17.2,0.0,5.8,3.3
0.001775498125863089,12.0,8.0,16.6,0.0,6.6,3.4
0.0031564411126454917,12.3,4.8,20.4,0.0,5.3,2.1
0.007693825212073386,12.7,4.5,19.5,0.0,7.5,2.6
0.005721049516669954,21.3,12.6,31.1,0.0,6.4,1.6
0.004340106529887551,21.9,9.9,31.6,0.0,2.9,1.1
0.001775498125863089,21.5,11.6,31.8,0.0,4.6,1.3
0.007693825212073386,22.4,10.8,32.0,0.0,3.1,1.3
0.013612152298283681,23.4,14.2,32.2,0.0,3.5,1.4
0.0003945551390806864,22.7,15.4,30.3,0.0,4.9,1.6
0.001775498125863089,22.7,15.4,30.3,0.0,4.9,1.6
0.0145985401459854,22.6,14.7,29.9,0.0,3.4,1.4
0.01163937660288025,21.4,12.9,29.2,0.0,3.4,1.3
0.0,20.6,11.8,29.2,0.0,5.7,1.7
0.005721049516669954,21.4,12.9,29.2,0.0,3.4,1.3
0.005721049516669954,21.1,13.9,28.5,0.0,4.3,1.5
0.0,21.1,13.9,28.5,0.0,4.3,1.5
0.000986387847701716,21.2,13.0,28.2,0.0,3.5,1.2
0.005721049516669954,20.5,12.6,29.3,0.0,4.6,1.7
0.0015782205563227457,22.2,14.8,30.9,0.0,6.2,2.0
0.02939435786151114,23.3,18.1,29.1,0.0,5.6,2.8
0.00019727756954034323,23.3,18.1,29.1,0.0,5.6,2.8
0.0005918327086210297,23.0,16.3,29.8,0.0,8.9,3.5
0.0007891102781613729,23.3,18.1,29.1,0.0,5.6,2.8
0.0015782205563227457,22.7,13.9,32.1,0.0,6.3,1.6
0.09844150720063127,22.7,13.9,32.1,0.0,6.3,1.6
0.005721049516669954,22.7,13.9,32.1,0.0,6.3,1.6
0.002761885973564805,18.0,9.2,26.7,0.0,3.4,1.1
0.0003945551390806864,11.4,4.4,18.0,0.0,5.0,2.0
0.005721049516669954,13.7,5.8,23.7,0.0,6.1,1.9
0.0,12.2,3.4,22.2,0.0,5.0,1.3
0.02939435786151114,14.2,5.4,23.1,0.0,4.8,1.7
0.002761885973564805,13.5,6.0,22.4,0.0,4.9,1.8
0.001775498125863089,14.3,4.7,22.7,0.0,4.7,1.9
0.0037482738212665213,14.0,5.8,22.1,0.0,5.8,2.1
0.0003945551390806864,14.3,4.7,22.7,0.0,4.7,1.9
0.0,13.7,4.3,23.6,0.0,7.5,2.8
0.0003945551390806864,14.8,9.6,21.0,0.0,6.8,2.7
0.002761885973564805,14.8,9.6,21.0,0.0,6.8,2.7
0.0037482738212665213,13.6,5.5,20.6,0.0,6.0,2.6
0.0031564411126454917,13.6,5.5,20.6,0.0,6.0,2.6
0.0015782205563227457,13.6,5.5,20.6,0.0,6.0,2.6
0.019530479384493978,14.5,5.1,23.1,0.0,6.7,2.4
